# Time step: 1
# Step  Temperature Total_energy E_pot E_kin
  443     80.0  -238.467160  -238.827550     0.360390
  444     78.0  -238.467140  -238.820920     0.353780
  445     77.0  -238.467120  -238.813850     0.346720
  446     75.0  -238.467100  -238.806390     0.339280
  447     73.0  -238.467090  -238.798590     0.331500
  448     71.0  -238.467080  -238.790510     0.323430
  449     70.0  -238.467060  -238.782200     0.315140
  450     68.0  -238.467050  -238.773720     0.306680
  451     66.0  -238.467030  -238.765150     0.298120
  452     64.0  -238.467020  -238.756560     0.289540
  453     62.0  -238.467000  -238.748000     0.280990
  454     60.0  -238.466990  -238.739560     0.272570
  455     58.0  -238.466990  -238.731310     0.264330
  456     57.0  -238.466980  -238.723320     0.256340
  457     55.0  -238.466970  -238.715650     0.248680
  458     53.0  -238.466960  -238.708380     0.241420
  459     52.0  -238.466950  -238.701550     0.234600
  460     50.0  -238.466940  -238.695240     0.228300
  461     49.0  -238.466940  -238.689500     0.222560
  462     48.0  -238.466930  -238.684370     0.217440
  463     47.0  -238.466930  -238.679890     0.212970
  464     46.0  -238.466930  -238.676110     0.209180
  465     46.0  -238.466930  -238.673040     0.206120
  466     45.0  -238.466930  -238.670710     0.203780
  467     45.0  -238.466930  -238.669120     0.202190
  468     45.0  -238.466930  -238.668280     0.201350
  469     44.0  -238.466930  -238.668180     0.201250
  470     45.0  -238.466940  -238.668820     0.201880
  471     45.0  -238.466950  -238.670160     0.203210
  472     45.0  -238.466960  -238.672180     0.205220
  473     46.0  -238.466960  -238.674830     0.207860
  474     47.0  -238.466970  -238.678080     0.211100
  475     47.0  -238.466990  -238.681870     0.214880
  476     48.0  -238.467000  -238.686140     0.219140
  477     49.0  -238.467010  -238.690840     0.223820
  478     51.0  -238.467030  -238.695880     0.228850
  479     52.0  -238.467040  -238.701200     0.234160
  480     53.0  -238.467060  -238.706720     0.239670
  481     54.0  -238.467070  -238.712370     0.245310
  482     55.0  -238.467090  -238.718080     0.250990
  483     57.0  -238.467100  -238.723750     0.256640
  484     58.0  -238.467130  -238.729310     0.262190
  485     59.0  -238.467150  -238.734690     0.267550
  486     60.0  -238.467160  -238.739820     0.272660
  487     61.0  -238.467180  -238.744620     0.277440
  488     62.0  -238.467200  -238.749040     0.281840
  489     63.0  -238.467220  -238.753010     0.285800
  490     64.0  -238.467230  -238.756490     0.289260
  491     65.0  -238.467250  -238.759440     0.292190
  492     65.0  -238.467270  -238.761820     0.294550
  493     65.0  -238.467290  -238.763600     0.296320
  494     66.0  -238.467300  -238.764770     0.297470
  495     66.0  -238.467320  -238.765340     0.298010
  496     66.0  -238.467340  -238.765280     0.297940
  497     66.0  -238.467360  -238.764630     0.297270
  498     65.0  -238.467370  -238.763390     0.296030
  499     65.0  -238.467380  -238.761620     0.294240
  500     65.0  -238.467400  -238.759350     0.291950
  501     64.0  -238.467410  -238.756620     0.289220
  502     63.0  -238.467430  -238.753530     0.286100
  503     62.0  -238.467440  -238.750100     0.282660
  504     62.0  -238.467450  -238.746420     0.278970
  505     61.0  -238.467460  -238.742590     0.275120
  506     60.0  -238.467480  -238.738670     0.271190
  507     59.0  -238.467490  -238.734760     0.267280
  508     58.0  -238.467500  -238.730950     0.263460
  509     57.0  -238.467510  -238.727330     0.259830
  510     57.0  -238.467520  -238.724000     0.256480
  511     56.0  -238.467530  -238.721030     0.253500
  512     55.0  -238.467540  -238.718510     0.250970
  513     55.0  -238.467550  -238.716530     0.248980
  514     55.0  -238.467560  -238.715160     0.247600
  515     55.0  -238.467570  -238.714460     0.246900
  516     55.0  -238.467580  -238.714500     0.246920
  517     55.0  -238.467590  -238.715320     0.247730
  518     55.0  -238.467600  -238.716970     0.249370
  519     56.0  -238.467610  -238.719460     0.251840
  520     56.0  -238.467620  -238.722810     0.255190
  521     57.0  -238.467630  -238.727020     0.259390
  522     58.0  -238.467640  -238.732100     0.264450
  523     60.0  -238.467650  -238.738000     0.270350
  524     61.0  -238.467660  -238.744710     0.277040
  525     63.0  -238.467670  -238.752160     0.284490
  526     65.0  -238.467680  -238.760320     0.292640
  527     67.0  -238.467690  -238.769100     0.301410
  528     69.0  -238.467700  -238.778440     0.310730
  529     71.0  -238.467720  -238.788240     0.320520
  530     73.0  -238.467730  -238.798410     0.330690
  531     75.0  -238.467730  -238.808850     0.341130
  532     78.0  -238.467740  -238.819490     0.351740
  533     80.0  -238.467750  -238.830170     0.362420
  534     82.0  -238.467750  -238.840820     0.373070
  535     85.0  -238.467760  -238.851320     0.383560
  536     87.0  -238.467770  -238.861580     0.393810
  537     89.0  -238.467770  -238.871490     0.403720
  538     91.0  -238.467770  -238.880940     0.413170
  539     93.0  -238.467770  -238.889870     0.422100
  540     95.0  -238.467770  -238.898170     0.430400
  541     97.0  -238.467770  -238.905790     0.438020
  542     98.0  -238.467760  -238.912650     0.444890
  543    100.0  -238.467750  -238.918690     0.450950
  544    101.0  -238.467750  -238.923900     0.456150
  545    102.0  -238.467740  -238.928210     0.460470
  546    103.0  -238.467730  -238.931610     0.463880
  547    103.0  -238.467720  -238.934100     0.466380
  548    103.0  -238.467710  -238.935660     0.467950
  549    104.0  -238.467690  -238.936310     0.468610
  550    104.0  -238.467680  -238.936060     0.468380
  551    103.0  -238.467660  -238.934950     0.467280
  552    103.0  -238.467650  -238.933000     0.465350
  553    102.0  -238.467630  -238.930260     0.462630
  554    101.0  -238.467610  -238.926770     0.459160
  555    101.0  -238.467590  -238.922590     0.455000
  556    100.0  -238.467570  -238.917770     0.450200
  557     98.0  -238.467540  -238.912360     0.444810
  558     97.0  -238.467530  -238.906440     0.438900
  559     96.0  -238.467520  -238.900040     0.432530
  560     94.0  -238.467500  -238.893240     0.425740
  561     93.0  -238.467470  -238.886080     0.418600
  562     91.0  -238.467460  -238.878630     0.411170
  563     89.0  -238.467440  -238.870920     0.403480
  564     87.0  -238.467420  -238.863000     0.395590
  565     86.0  -238.467400  -238.854930     0.387530
  566     84.0  -238.467380  -238.846730     0.379350
  567     82.0  -238.467360  -238.838440     0.371080
  568     80.0  -238.467340  -238.830080     0.362740
  569     78.0  -238.467320  -238.821670     0.354360
  570     76.0  -238.467300  -238.813240     0.345950
  571     75.0  -238.467280  -238.804810     0.337520
  572     73.0  -238.467260  -238.796360     0.329100
  573     71.0  -238.467240  -238.787910     0.320680
  574     69.0  -238.467230  -238.779490     0.312260
